"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-01","1990","01","5.0","","1.5","","3.3","","9.0","","-4.0","","276.8","E","75.0","E","351.8","E","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-02","1990","02","4.5","","-0.4","","2.1","","13.0","","-8.0","","182.1","E","67.5","E","249.6","E","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-03","1990","03","10.0","","3.9","","7.0","","16.0","","-1.0","","119.0","E","12.0","E","131.0","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-04","1990","04","13.3","E","6.6","","10.0","E","","M","2.5","S","121.3","E","0.0","","121.3","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-05","1990","05","14.3","","8.0","","11.2","","22.0","","4.5","","119.4","E","0.0","","119.4","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-06","1990","06","16.7","","10.5","","13.6","","26.0","","6.0","","163.9","","0.0","","163.9","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-07","1990","07","23.0","","14.9","","19.0","","30.0","","9.5","","19.8","E","0.0","","19.8","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-08","1990","08","22.0","E","14.8","","18.4","E","30.5","","10.0","","66.0","E","0.0","","66.0","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-09","1990","09","19.9","","13.2","","16.6","","27.0","","9.0","","","M","0.0","","","M","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-10","1990","10","10.5","E","5.7","","8.1","E","14.0","S","3.5","S","209.8","E","0.0","","209.8","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-11","1990","11","7.2","E","2.9","E","5.1","E","","M","","M","491.5","E","7.5","E","499.0","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1990-12","1990","12","1.6","","-2.9","","-0.7","","9.0","S","-15.0","","267.6","E","114.8","E","382.4","E","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-01","1991","01","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-02","1991","02","9.8","","5.1","","7.4","","15.0","S","2.0","S","228.0","E","0.5","E","228.5","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-03","1991","03","7.6","","1.8","","4.7","","17.0","","-3.5","","123.1","E","30.5","E","153.6","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-04","1991","04","12.1","","5.1","","8.6","","20.0","","2.0","S","196.6","","0.0","","196.6","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-05","1991","05","14.4","","8.0","","11.2","","20.5","","5.0","S","124.1","E","0.0","","124.1","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-06","1991","06","15.8","E","9.5","","12.7","E","24.0","","6.0","","113.3","","0.0","","113.3","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-07","1991","07","21.2","E","13.3","","17.3","E","32.0","","10.0","S","50.3","","0.0","","50.3","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-08","1991","08","20.5","","14.0","","17.3","","26.5","","9.0","","261.4","E","0.0","","261.4","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-09","1991","09","19.4","","12.1","","15.8","","25.0","S","9.0","S","18.4","","0.0","","18.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-10","1991","10","12.6","E","6.6","","9.7","E","24.0","","-2.0","","41.7","","2.0","E","43.7","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-11","1991","11","8.2","","4.5","","6.3","","11.5","","0.0","","382.3","E","0.0","","382.3","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1991-12","1991","12","6.6","","3.4","","5.0","","12.0","","-0.5","","247.9","","0.0","","247.9","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-01","1992","01","7.6","","3.5","","5.6","","11.5","S","-0.5","","450.1","E","0.0","T","450.1","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-02","1992","02","9.9","E","4.7","","7.3","E","17.5","","0.0","","140.0","","4.0","","144.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-03","1992","03","13.5","","6.6","","10.1","","18.0","","2.5","","41.0","","0.0","","41.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-04","1992","04","14.2","","6.5","","10.4","","23.0","S","2.0","S","229.1","","0.0","","229.1","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-05","1992","05","18.7","","9.7","","14.2","","27.0","","4.0","","36.4","","0.0","","36.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-06","1992","06","21.7","","12.6","","17.2","","30.0","","8.0","","128.5","E","0.0","","128.5","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-07","1992","07","21.6","","13.6","","17.6","","28.5","","10.0","","78.9","","0.0","","78.9","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-08","1992","08","22.2","","13.7","","18.0","","30.0","","9.0","","40.4","","0.0","","40.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-09","1992","09","17.2","","10.2","","13.7","","24.5","","6.0","S","121.5","E","0.0","","121.5","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-10","1992","10","13.5","","8.5","","11.0","","23.0","","3.0","S","206.1","E","0.0","","206.1","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-11","1992","11","8.0","E","3.9","","6.0","E","11.0","S","0.0","S","293.3","E","7.0","","300.3","E","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1992-12","1992","12","3.3","","-0.7","","1.3","","7.0","","-8.0","S","114.7","E","95.5","E","210.2","E","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-01","1993","01","3.3","","-1.7","","0.8","","10.0","","-12.0","","168.3","E","49.0","E","217.3","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-02","1993","02","7.6","","1.7","","4.7","","15.0","","-4.5","","9.2","","15.3","","24.5","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-03","1993","03","10.6","","4.4","","7.5","","14.0","S","1.0","","205.2","E","0.0","","205.2","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-04","1993","04","11.5","E","5.6","","8.5","E","19.5","","3.0","S","215.3","E","0.0","","215.3","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-05","1993","05","19.0","E","10.0","","14.5","E","29.0","","5.0","S","155.5","E","0.0","","155.5","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-06","1993","06","18.6","","10.7","","14.6","","23.0","S","7.0","","94.5","","0.0","","94.5","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-07","1993","07","18.2","","11.5","","14.9","","21.5","","10.0","S","56.1","","0.0","","56.1","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-08","1993","08","21.0","","13.3","","17.2","","31.0","","9.0","S","16.0","I","0.0","","16.0","I","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-09","1993","09","20.5","","11.4","","16.0","","27.0","","7.0","S","6.9","","0.0","","6.9","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-10","1993","10","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-11","1993","11","4.5","I","-0.4","I","2.0","I","8.5","I","-10.0","I","116.5","I","2.5","","119.0","I","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1993-12","1993","12","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-01","1994","01","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-02","1994","02","4.8","","-0.1","","2.4","","10.0","","-5.5","","259.3","E","14.2","","273.5","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-03","1994","03","11.4","","4.4","","7.9","","22.0","","-1.0","","120.5","","10.0","","130.5","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-04","1994","04","13.2","E","6.5","E","9.9","E","20.0","","3.0","","108.8","E","0.0","","108.8","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-05","1994","05","17.3","","8.5","","12.9","","24.0","","4.5","","59.6","E","0.0","","59.6","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-06","1994","06","17.0","E","10.4","","13.7","E","24.0","","7.5","","139.1","","0.0","","139.1","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-07","1994","07","23.2","E","13.5","","18.2","E","33.0","E","10.0","S","32.0","E","0.0","","32.0","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-08","1994","08","22.8","E","13.6","E","18.3","E","26.0","S","10.0","E","48.4","","0.0","","48.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-09","1994","09","19.1","","12.4","","15.8","","23.5","S","9.0","S","112.8","E","0.0","","112.8","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-10","1994","10","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-11","1994","11","5.6","E","1.3","","3.4","E","9.0","B","-2.0","S","253.2","E","51.0","E","304.2","E","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1994-12","1994","12","6.5","I","0.2","I","2.6","I","13.0","I","-7.0","I","300.7","E","16.5","","317.2","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-01","1995","01","7.5","E","2.5","","5.0","E","11.0","B","-2.0","","248.6","","0.0","","248.6","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-02","1995","02","8.0","","2.3","","5.2","","13.0","S","-7.0","","198.5","E","15.0","","213.5","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-03","1995","03","10.3","E","2.9","","6.6","E","19.0","E","-3.5","","152.2","","15.0","","167.2","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-04","1995","04","13.1","","5.1","","9.1","","22.0","","2.0","S","84.2","","0.0","","84.2","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-05","1995","05","19.1","","9.6","","14.4","","25.0","S","5.0","","60.0","","0.0","","60.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-06","1995","06","20.2","","11.8","","16.0","","30.0","","8.0","S","70.6","E","0.0","","70.6","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-07","1995","07","22.4","","13.4","","17.9","","30.0","S","9.0","","80.6","","0.0","","80.6","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-08","1995","08","18.6","E","11.2","","14.9","E","26.0","","9.0","S","165.5","","0.0","","165.5","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-09","1995","09","21.7","","13.1","","17.4","","25.5","","9.0","","51.4","","0.0","","51.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-10","1995","10","","","","","","","","","","","","","","","","","","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-11","1995","11","9.4","","4.3","","6.9","","14.0","","0.0","S","453.9","","0.0","T","453.9","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1995-12","1995","12","","","","","","","","","","","","","","","","","","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-01","1996","01","","","","","","","","","","","","","","","","","","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-02","1996","02","","","","","","","","","","","","","","","","","","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-03","1996","03","9.5","E","3.1","","6.3","E","15.0","","-1.0","S","97.7","E","0.0","T","97.7","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-04","1996","04","12.3","E","5.4","","8.8","E","19.0","B","1.0","","275.0","E","0.0","","275.0","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-05","1996","05","14.3","","5.8","","10.1","","19.0","","2.0","S","143.9","","0.0","","143.9","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-06","1996","06","18.9","E","9.5","","14.2","E","26.0","E","6.0","S","4.0","I","0.0","","4.0","I","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-07","1996","07","24.3","","12.7","","18.5","","30.0","S","9.0","S","37.5","","0.0","","37.5","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-08","1996","08","22.7","E","13.2","","17.9","E","31.0","E","9.0","","37.6","","0.0","","37.6","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-09","1996","09","16.7","","9.5","","13.1","","23.0","","5.0","S","177.8","","0.0","","177.8","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-10","1996","10","11.6","E","5.9","","8.8","E","23.0","","1.5","S","353.0","","0.0","","353.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-11","1996","11","7.1","","1.4","","4.3","","16.0","S","-6.0","","263.0","E","32.0","","295.0","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1996-12","1996","12","4.5","E","-1.4","E","1.7","E","9.5","E","-10.0","B","134.2","I","179.0","I","313.2","I","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-01","1997","01","5.7","","0.7","","3.2","","10.0","","-9.0","","218.2","","10.5","","228.7","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-02","1997","02","6.8","","1.4","","4.1","","12.0","","-5.0","","135.0","","2.0","","137.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-03","1997","03","7.5","","0.9","","4.2","","12.0","","-4.5","","357.4","","47.0","","404.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-04","1997","04","13.6","","4.3","","9.0","","19.0","","1.0","S","184.8","","0.0","","184.8","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-05","1997","05","17.8","E","9.6","","13.7","E","25.5","E","4.0","S","91.7","I","0.0","","91.7","I","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-06","1997","06","18.3","","10.1","","14.2","","24.0","","7.0","","155.2","E","0.0","","155.2","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-07","1997","07","21.2","","12.3","","16.7","","28.5","","10.0","S","80.5","","0.0","","80.5","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-08","1997","08","23.9","","14.0","","18.9","","28.5","S","9.0","S","59.9","","0.0","","59.9","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-09","1997","09","19.3","E","11.9","","15.5","E","26.0","E","9.0","S","181.0","","0.0","","181.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-10","1997","10","11.4","","6.0","","8.7","","18.0","","3.0","S","220.3","","0.0","","220.3","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-11","1997","11","10.3","E","4.8","E","7.6","E","15.0","S","1.0","","216.0","E","0.0","","216.0","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1997-12","1997","12","6.8","","1.9","","4.3","","12.0","S","-1.0","S","234.0","","10.0","","244.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-01","1998","01","5.9","","0.5","","3.2","","14.0","","-8.5","","250.6","","32.2","","282.8","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-02","1998","02","8.6","","3.4","","6.0","","14.0","","-1.0","","144.5","","2.5","","147.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-03","1998","03","9.9","","3.5","","6.7","","16.0","S","-0.5","","116.5","","0.5","","117.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-04","1998","04","13.7","","4.0","","8.8","","28.0","","-1.0","S","67.0","","0.0","","67.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-05","1998","05","","","","","","","","","","","","","","","","","","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-06","1998","06","19.3","E","10.9","","15.1","E","25.5","S","8.0","","62.7","","0.0","","62.7","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-07","1998","07","23.3","","13.7","","18.5","","31.0","","6.5","","63.6","","0.0","","63.6","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-08","1998","08","23.5","","13.3","","18.4","","29.0","","9.0","","8.5","","0.0","","8.5","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-09","1998","09","21.3","","11.7","","16.5","","27.0","S","8.0","","9.0","","0.0","","9.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-10","1998","10","13.1","E","7.4","","10.2","E","20.5","B","3.0","","206.5","","0.0","","206.5","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-11","1998","11","8.0","","4.0","","6.0","","12.0","","0.0","","474.8","E","0.0","","474.8","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1998-12","1998","12","4.4","","-0.3","","2.1","","10.0","","-13.0","","336.7","","58.5","","395.2","","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-01","1999","01","5.7","","1.5","","3.6","","9.0","S","-3.5","","426.3","E","4.1","","430.4","E","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-02","1999","02","5.7","","0.5","","3.1","","10.0","S","-2.0","S","366.5","","68.0","","434.5","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-03","1999","03","8.5","","1.5","","5.0","","18.0","","-1.0","S","160.4","","5.0","","165.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-04","1999","04","13.3","","3.7","","8.5","","24.0","","0.0","S","84.8","","1.0","","85.8","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-05","1999","05","14.8","","5.0","","9.9","","26.0","","0.5","","133.7","E","0.0","","133.7","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-06","1999","06","16.8","","9.0","","12.9","","30.0","","4.5","","146.1","","0.0","","146.1","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-07","1999","07","20.8","","11.5","","16.1","","26.5","S","7.0","","107.3","","0.0","","107.3","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-08","1999","08","22.1","","13.4","","17.7","","27.5","","8.0","","72.3","I","0.0","","72.3","I","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-09","1999","09","18.4","","10.1","E","14.3","E","25.0","","4.5","E","39.9","","0.0","","39.9","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-10","1999","10","12.2","E","6.1","","9.1","E","17.5","E","2.0","S","197.2","","0.0","","197.2","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-11","1999","11","9.3","","3.8","","6.5","","16.5","","0.0","S","324.4","","0.0","","324.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","1999-12","1999","12","6.4","","1.5","","4.0","","11.0","","-4.0","","416.1","E","6.5","","422.6","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-01","2000","01","4.3","","-0.4","","2.0","","8.0","","-2.5","S","124.7","","68.5","","193.2","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-02","2000","02","7.6","","1.9","","4.8","","12.5","","-1.5","","98.9","","3.4","","102.3","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-03","2000","03","8.2","E","2.2","","5.1","E","12.5","E","-1.5","","194.3","","0.0","","194.3","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-04","2000","04","13.4","","4.9","","9.1","","19.0","","0.5","","95.3","E","0.0","","95.3","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-05","2000","05","14.1","","6.0","","10.1","","22.0","","0.0","","209.1","","0.0","","209.1","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-06","2000","06","19.2","","9.9","","14.6","","28.0","S","5.5","","136.7","","0.0","","136.7","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-07","2000","07","20.5","","12.0","","16.3","","27.0","","7.5","","97.4","","0.0","","97.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-08","2000","08","20.2","","11.6","","15.9","","26.0","","8.0","","13.4","","0.0","","13.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-09","2000","09","17.3","","10.3","","13.8","","23.5","S","2.0","","124.3","","0.0","","124.3","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-10","2000","10","12.3","","6.8","","9.6","","19.0","","3.0","","190.3","","0.0","","190.3","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-11","2000","11","7.1","","2.3","","4.7","","10.0","S","-2.0","","120.6","","0.0","","120.6","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2000-12","2000","12","5.9","","0.6","","3.3","","10.0","","-6.0","","173.0","E","15.0","","188.0","E","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-01","2001","01","6.8","I","2.2","E","4.6","I","9.5","I","-1.5","E","79.8","I","3.0","","79.8","I","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-02","2001","02","5.9","","0.4","","3.2","","10.0","","-4.0","S","35.4","","10.0","","45.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-03","2001","03","8.7","","2.4","","5.6","","16.0","","0.0","S","197.6","","3.8","","201.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-04","2001","04","11.5","","3.7","E","7.7","E","20.5","","0.0","B","170.7","","0.0","T","170.7","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-05","2001","05","15.4","","7.1","","11.3","","27.0","","2.5","","110.0","","0.0","","110.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-06","2001","06","16.5","","8.9","","12.8","","23.0","","5.5","","120.0","","0.0","","120.0","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-07","2001","07","20.2","E","11.3","E","15.8","E","25.5","E","9.0","E","61.1","","0.0","","61.1","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-08","2001","08","19.8","","12.9","","16.3","","27.0","S","9.5","","158.9","","0.0","","158.9","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-09","2001","09","16.9","","10.6","","13.8","","21.5","S","7.0","S","63.8","","0.0","","63.8","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-10","2001","10","10.7","","5.7","","8.2","","20.0","","2.0","","265.6","","0.0","","265.6","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-11","2001","11","9.2","","4.3","","6.8","","14.0","S","-1.0","","222.0","","0.8","","222.8","","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2001-12","2001","12","4.9","","0.1","","2.5","","8.0","S","-2.0","","235.3","","48.5","","283.8","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2002-01","2002","01","4.9","","0.7","","2.8","","13.0","","-6.5","","151.4","E","98.6","","250.0","E","","M","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2002-02","2002","02","6.1","","0.8","","3.5","","10.0","","-3.5","","183.6","","0.0","","183.6","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2002-03","2002","03","5.5","","-0.6","","2.5","","12.0","S","-8.0","","119.1","","54.5","","173.6","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2002-04","2002","04","11.6","","3.4","","7.5","","21.0","","-1.0","","168.2","","1.5","","169.7","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2002-05","2002","05","13.9","","6.2","","10.1","","24.5","","-0.5","","106.7","","1.5","","108.2","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2002-06","2002","06","19.4","","10.7","","15.1","","29.5","","6.0","S","73.4","","0.0","","73.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2002-07","2002","07","21.1","E","12.4","E","16.6","E","29.0","B","7.5","B","24.3","","0.0","","24.3","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2002-08","2002","08","21.9","","12.5","","17.2","","28.0","","9.0","","11.1","","0.0","","11.1","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2002-09","2002","09","17.0","","9.8","","13.4","","22.0","S","4.5","","77.4","","0.0","","77.4","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2002-10","2002","10","11.5","","6.2","E","8.8","E","18.5","","0.0","E","28.6","","0.0","","28.6","","0","","","","",""
"-122.92","49.28","BURNABY SIMON FRASER U","1101158","2002-11","2002","11","10.1","","4.9","E","7.5","E","15.0","","0.0","B","303.6","","0.0","","303.6","","0","","","","",""
